,carat,color,cut,clarity,price
122955,1.05,G,Ideal,SI2,4883
122956,1.05,G,Ideal,SI2,4733
122957,1.05,H,Ideal,SI2,4425
122958,1.05,H,Ideal,SI2,4960
122959,1.05,H,Ideal,SI2,4746
122960,1.05,H,Ideal,SI2,4345
122961,1.05,H,Ideal,SI2,4710
122962,1.05,H,Ideal,SI2,5174
122963,1.05,H,Ideal,SI2,4590
122964,1.05,H,Ideal,SI2,4347
122965,1.05,H,Ideal,SI2,4354
122966,1.05,H,Ideal,SI2,4568
122967,1.05,I,Ideal,SI2,4741
122968,1.05,I,Ideal,SI2,4067
122969,1.05,I,Ideal,SI2,4645
122970,1.05,I,Ideal,SI2,4363
122971,1.05,J,Ideal,SI2,3880
122972,1.05,J,Ideal,SI2,4064
122973,1.05,K,Ideal,SI2,3261
122974,1.05,K,Ideal,SI2,3587
122975,1.05,K,Ideal,SI2,3504
122976,1.05,D,Ideal,VS1,11040
122977,1.05,D,Ideal,VS1,10754
122978,1.05,D,Ideal,VS1,6479
122979,1.05,D,Ideal,VS1,10424
122980,1.05,D,Ideal,VS1,6974
122981,1.05,D,Ideal,VS1,10211
122982,1.05,D,Ideal,VS1,8309
122983,1.05,D,Ideal,VS1,9217
122984,1.05,D,Ideal,VS1,7552
122985,1.05,D,Ideal,VS1,10025
122986,1.05,D,Ideal,VS1,9644
122987,1.05,D,Ideal,VS1,9644
122988,1.05,D,Ideal,VS1,9537
122989,1.05,D,Ideal,VS1,7901
122990,1.05,D,Ideal,VS1,8050
122991,1.05,D,Ideal,VS1,9543
122992,1.05,E,Ideal,VS1,7197
122993,1.05,E,Ideal,VS1,8012
122994,1.05,E,Ideal,VS1,9414
122995,1.05,E,Ideal,VS1,8500
122996,1.05,E,Ideal,VS1,8635
122997,1.05,E,Ideal,VS1,7998
122998,1.05,E,Ideal,VS1,8570
122999,1.05,E,Ideal,VS1,8310
123000,1.05,E,Ideal,VS1,7205
123001,1.05,E,Ideal,VS1,8488
123002,1.05,E,Very Good,VS1,6584
123003,1.05,E,Ideal,VS1,10695
123004,1.05,F,Astor Ideal,VS1,10710
123005,1.05,F,Ideal,VS1,6376
123006,1.05,F,Ideal,VS1,6868
123007,1.05,F,Ideal,VS1,8144
123008,1.05,F,Ideal,VS1,7865
123009,1.05,F,Ideal,VS1,8695
123010,1.05,F,Ideal,VS1,8205
123011,1.05,F,Ideal,VS1,7120
123012,1.05,F,Ideal,VS1,8458
123013,1.05,F,Ideal,VS1,8509
123014,1.05,F,Ideal,VS1,8509
123015,1.05,F,Ideal,VS1,6442
123016,1.05,F,Ideal,VS1,8144
123017,1.05,F,Ideal,VS1,7567
123018,1.05,F,Ideal,VS1,8388
123019,1.05,F,Ideal,VS1,8509
123020,1.05,G,Ideal,VS1,7450
123021,1.05,G,Ideal,VS1,7342
123022,1.05,G,Ideal,VS1,6817
123023,1.05,G,Ideal,VS1,7174
123024,1.05,G,Ideal,VS1,7504
123025,1.05,G,Ideal,VS1,7236
123026,1.05,G,Ideal,VS1,7162
123027,1.05,G,Ideal,VS1,5930
123028,1.05,G,Ideal,VS1,7162
123029,1.05,G,Ideal,VS1,7558
123030,1.05,G,Ideal,VS1,7017
123031,1.05,G,Ideal,VS1,7288
123032,1.05,G,Ideal,VS1,7504
123033,1.05,G,Ideal,VS1,7450
123034,1.05,G,Ideal,VS1,7973
123035,1.05,G,Ideal,VS1,8269
123036,1.05,G,Ideal,VS1,7288
123037,1.05,G,Ideal,VS1,7174
123038,1.05,G,Ideal,VS1,6216
123039,1.05,H,Astor Ideal,VS1,7964
123040,1.05,H,Astor Ideal,VS1,7456
123041,1.05,H,Ideal,VS1,6059
123042,1.05,H,Ideal,VS1,6814
123043,1.05,H,Ideal,VS1,7198
123044,1.05,H,Ideal,VS1,7198
123045,1.05,H,Ideal,VS1,7198
123046,1.05,H,Ideal,VS1,6910
123047,1.05,H,Ideal,VS1,6213
123048,1.05,H,Ideal,VS1,6286
123049,1.05,H,Ideal,VS1,6382
123050,1.05,H,Ideal,VS1,7017
123051,1.05,H,Ideal,VS1,6382
123052,1.05,H,Ideal,VS1,6724
123053,1.05,H,Ideal,VS1,6574
123054,1.05,H,Ideal,VS1,6382
123055,1.05,H,Ideal,VS1,6478
123056,1.05,H,Ideal,VS1,6382
123057,1.05,H,Ideal,VS1,6369
123058,1.05,H,Ideal,VS1,6478
123059,1.05,H,Ideal,VS1,6382
123060,1.05,H,Ideal,VS1,6334
123061,1.05,H,Ideal,VS1,6598
123062,1.05,H,Ideal,VS1,6498
123063,1.05,H,Ideal,VS1,6674
123064,1.05,I,Ideal,VS1,5223
123065,1.05,I,Ideal,VS1,5725
123066,1.05,I,Ideal,VS1,6279
123067,1.05,I,Ideal,VS1,5301
123068,1.05,I,Ideal,VS1,5327
123069,1.05,I,Ideal,VS1,5958
123070,1.05,I,Ideal,VS1,6169
123071,1.05,I,Ideal,VS1,5897
123072,1.05,I,Ideal,VS1,6195
123073,1.05,I,Ideal,VS1,6666
123074,1.05,J,Ideal,VS1,4230
123075,1.05,J,Ideal,VS1,5282
123076,1.05,J,Ideal,VS1,4814
123077,1.05,J,Ideal,VS1,5154
123078,1.05,J,Very Good,VS1,4434
123079,1.05,J,Very Good,VS1,5119
123080,1.05,J,Very Good,VS1,4995
123081,1.05,K,Ideal,VS1,4266
123082,1.05,K,Ideal,VS1,4458
123083,1.05,K,Very Good,VS1,4746
123084,1.05,D,Astor Ideal,VS2,11340
123085,1.05,D,Ideal,VS2,7594
123086,1.05,D,Ideal,VS2,6443
123087,1.05,D,Ideal,VS2,9319
123088,1.05,D,Ideal,VS2,8209
123089,1.05,D,Ideal,VS2,8679
123090,1.05,D,Ideal,VS2,7096
123091,1.05,D,Ideal,VS2,7201
123092,1.05,D,Ideal,VS2,7757
123093,1.05,D,Very Good,VS2,5569
123094,1.05,D,Very Good,VS2,5569
123095,1.05,E,Ideal,VS2,6382
123096,1.05,E,Ideal,VS2,7518
123097,1.05,E,Ideal,VS2,6823
123098,1.05,E,Ideal,VS2,7692
123099,1.05,E,Ideal,VS2,6943
123100,1.05,E,Ideal,VS2,6703
123101,1.05,E,Ideal,VS2,8649
123102,1.05,F,Ideal,VS2,8581
123103,1.05,F,Ideal,VS2,7996
123104,1.05,F,Ideal,VS2,8884
123105,1.05,F,Ideal,VS2,6558
123106,1.05,F,Ideal,VS2,6789
123107,1.05,F,Ideal,VS2,7753
123108,1.05,F,Ideal,VS2,7536
123109,1.05,F,Ideal,VS2,7333
123110,1.05,F,Ideal,VS2,7211
123111,1.05,F,Ideal,VS2,7543
123112,1.05,F,Ideal,VS2,7864
123113,1.05,F,Ideal,VS2,6042
123114,1.05,F,Ideal,VS2,6733
123115,1.05,F,Ideal,VS2,7863
123116,1.05,F,Very Good,VS2,7170
123117,1.05,G,Ideal,VS2,6970
123118,1.05,G,Ideal,VS2,7533
123119,1.05,G,Ideal,VS2,6928
123120,1.05,G,Ideal,VS2,6671
123121,1.05,G,Ideal,VS2,6870
123122,1.05,G,Ideal,VS2,6802
123123,1.05,G,Ideal,VS2,7119
123124,1.05,G,Ideal,VS2,6340
123125,1.05,G,Ideal,VS2,6755
123126,1.05,G,Ideal,VS2,7221
123127,1.05,G,Ideal,VS2,6721
123128,1.05,G,Ideal,VS2,7468
123129,1.05,G,Ideal,VS2,7567
123130,1.05,G,Ideal,VS2,6811
123131,1.05,G,Ideal,VS2,7069
123132,1.05,G,Ideal,VS2,6920
123133,1.05,G,Ideal,VS2,7020
123134,1.05,G,Ideal,VS2,6635
123135,1.05,G,Ideal,VS2,6559
123136,1.05,G,Ideal,VS2,6598
123137,1.05,G,Ideal,VS2,7517
123138,1.05,G,Ideal,VS2,7355
123139,1.05,G,Ideal,VS2,6604
123140,1.05,G,Ideal,VS2,6814
123141,1.05,G,Ideal,VS2,6870
123142,1.05,G,Very Good,VS2,5776
123143,1.05,G,Very Good,VS2,7275
123144,1.05,H,Ideal,VS2,6516
123145,1.05,H,Ideal,VS2,6382
123146,1.05,H,Ideal,VS2,5979
123147,1.05,H,Ideal,VS2,5595
123148,1.05,H,Ideal,VS2,6192
123149,1.05,H,Ideal,VS2,6096
123150,1.05,H,Ideal,VS2,5561
123151,1.05,H,Ideal,VS2,6288
123152,1.05,H,Ideal,VS2,6205
123153,1.05,H,Ideal,VS2,6255
123154,1.05,H,Ideal,VS2,6473
123155,1.05,H,Ideal,VS2,6612
123156,1.05,H,Ideal,VS2,6303
123157,1.05,H,Ideal,VS2,6091
123158,1.05,H,Ideal,VS2,6409
123159,1.05,H,Ideal,VS2,6390
123160,1.05,H,Ideal,VS2,6409
123161,1.05,H,Ideal,VS2,6610
123162,1.05,H,Ideal,VS2,6303
123163,1.05,H,Ideal,VS2,6303
123164,1.05,H,Ideal,VS2,6322
123165,1.05,H,Very Good,VS2,6376
123166,1.05,H,Very Good,VS2,5805
123167,1.05,H,Ideal,VS2,7077
123168,1.05,I,Ideal,VS2,5146
123169,1.05,I,Ideal,VS2,5850
123170,1.05,I,Ideal,VS2,5850
123171,1.05,I,Ideal,VS2,6175
123172,1.05,I,Ideal,VS2,6013
123173,1.05,I,Ideal,VS2,5578
123174,1.05,I,Ideal,VS2,5712
123175,1.05,I,Ideal,VS2,5146
123176,1.05,I,Ideal,VS2,6008
123177,1.05,I,Ideal,VS2,5891
123178,1.05,I,Ideal,VS2,6302
123179,1.05,I,Ideal,VS2,5282
123180,1.05,I,Ideal,VS2,6334
123181,1.05,I,Ideal,VS2,6340
123182,1.05,I,Very Good,VS2,5371
123183,1.05,J,Astor Ideal,VS2,5851
123184,1.05,J,Ideal,VS2,5390
123185,1.05,J,Ideal,VS2,4796
123186,1.05,J,Ideal,VS2,4721
123187,1.05,J,Ideal,VS2,4610
123188,1.05,J,Ideal,VS2,4504
123189,1.05,K,Ideal,VS2,3969
123190,1.05,K,Very Good,VS2,4347
123191,1.05,D,Astor Ideal,VVS1,14708
123192,1.05,D,Ideal,VVS1,9370
123193,1.05,D,Ideal,VVS1,9369
123194,1.05,D,Ideal,VVS1,9562
123195,1.05,D,Ideal,VVS1,12516
123196,1.05,D,Ideal,VVS1,8605
123197,1.05,D,Ideal,VVS1,12699
123198,1.05,D,Ideal,VVS1,12699
123199,1.05,D,Ideal,VVS1,13260
123200,1.05,D,Ideal,VVS1,12699
123201,1.05,D,Ideal,VVS1,9305
123202,1.05,D,Ideal,VVS1,9944
123203,1.05,D,Very Good,VVS1,8399
123204,1.05,E,Ideal,VVS1,9592
123205,1.05,E,Ideal,VVS1,11194
123206,1.05,E,Ideal,VVS1,8160
123207,1.05,E,Ideal,VVS1,10898
123208,1.05,E,Ideal,VVS1,8762
123209,1.05,E,Ideal,VVS1,11060
123210,1.05,E,Ideal,VVS1,9939
123211,1.05,E,Ideal,VVS1,8143
123212,1.05,E,Ideal,VVS1,10061
123213,1.05,E,Ideal,VVS1,8770
123214,1.05,E,Ideal,VVS1,7971
123215,1.05,E,Ideal,VVS1,10656
123216,1.05,E,Ideal,VVS1,8612
123217,1.05,E,Very Good,VVS1,6908
123218,1.05,F,Ideal,VVS1,9081
123219,1.05,F,Ideal,VVS1,11220
123220,1.05,F,Ideal,VVS1,7930
123221,1.05,F,Ideal,VVS1,9510
123222,1.05,F,Ideal,VVS1,10011
123223,1.05,F,Ideal,VVS1,8439
123224,1.05,F,Ideal,VVS1,9725
123225,1.05,F,Ideal,VVS1,10011
123226,1.05,F,Ideal,VVS1,9582
123227,1.05,F,Ideal,VVS1,9498
123228,1.05,F,Ideal,VVS1,9725
123229,1.05,F,Ideal,VVS1,9725
123230,1.05,G,Ideal,VVS1,7382
123231,1.05,G,Ideal,VVS1,8267
123232,1.05,G,Ideal,VVS1,7444
123233,1.05,G,Ideal,VVS1,8023
123234,1.05,G,Ideal,VVS1,7249
123235,1.05,G,Ideal,VVS1,6669
123236,1.05,G,Ideal,VVS1,7865
123237,1.05,G,Ideal,VVS1,8084
123238,1.05,G,Ideal,VVS1,7122
123239,1.05,G,Ideal,VVS1,7962
123240,1.05,G,Ideal,VVS1,8509
123241,1.05,G,Ideal,VVS1,8388
123242,1.05,G,Ideal,VVS1,8388
123243,1.05,G,Ideal,VVS1,8995
123244,1.05,G,Ideal,VVS1,8631
123245,1.05,G,Ideal,VVS1,8267
123246,1.05,G,Ideal,VVS1,7828
123247,1.05,G,Ideal,VVS1,8267
123248,1.05,G,Ideal,VVS1,7708
123249,1.05,G,Ideal,VVS1,8023
123250,1.05,G,Ideal,VVS1,8388
123251,1.05,G,Very Good,VVS1,7803
123252,1.05,H,Ideal,VVS1,7374
123253,1.05,H,Ideal,VVS1,6354
123254,1.05,H,Ideal,VVS1,6657
123255,1.05,H,Ideal,VVS1,7271
123256,1.05,H,Ideal,VVS1,7271
123257,1.05,H,Ideal,VVS1,7271
123258,1.05,I,Ideal,VVS1,6409
123259,1.05,I,Ideal,VVS1,5964
123260,1.05,I,Ideal,VVS1,6231
123261,1.05,I,Ideal,VVS1,6409
123262,1.05,I,Ideal,VVS1,6333
123263,1.05,I,Ideal,VVS1,6320
123264,1.05,I,Ideal,VVS1,6268
123265,1.05,I,Ideal,VVS1,6053
123266,1.05,I,Ideal,VVS1,6733
123267,1.05,I,Good,VVS1,5885
123268,1.05,J,Ideal,VVS1,4894
123269,1.05,J,Ideal,VVS1,5347
123270,1.05,J,Ideal,VVS1,5296
123271,1.05,J,Ideal,VVS1,5571
123272,1.05,D,Astor Ideal,VVS2,12882
123273,1.05,D,Ideal,VVS2,10487
123274,1.05,D,Ideal,VVS2,7613
123275,1.05,D,Ideal,VVS2,10733
123276,1.05,D,Ideal,VVS2,10487
123277,1.05,D,Ideal,VVS2,8515
123278,1.05,D,Ideal,VVS2,10487
123279,1.05,D,Ideal,VVS2,10487
123280,1.05,D,Ideal,VVS2,8599
123281,1.05,E,Ideal,VVS2,11623
123282,1.05,E,Ideal,VVS2,7586
123283,1.05,E,Ideal,VVS2,8355
123284,1.05,E,Ideal,VVS2,9272
123285,1.05,E,Ideal,VVS2,9260
123286,1.05,E,Ideal,VVS2,9760
123287,1.05,E,Ideal,VVS2,9900
123288,1.05,F,Astor Ideal,VVS2,11089
123289,1.05,F,Ideal,VVS2,8926
123290,1.05,F,Ideal,VVS2,7992
123291,1.05,F,Ideal,VVS2,8736
123292,1.05,F,Ideal,VVS2,8448
123293,1.05,F,Ideal,VVS2,8289
123294,1.05,G,Ideal,VVS2,6723
123295,1.05,G,Ideal,VVS2,8340
123296,1.05,G,Ideal,VVS2,8228
123297,1.05,G,Ideal,VVS2,7294
123298,1.05,G,Ideal,VVS2,7180
123299,1.05,G,Ideal,VVS2,7693
123300,1.05,G,Ideal,VVS2,7238
123301,1.05,G,Ideal,VVS2,7077
123302,1.05,G,Ideal,VVS2,6647
123303,1.05,G,Ideal,VVS2,9017
123304,1.05,G,Ideal,VVS2,7570
123305,1.05,G,Ideal,VVS2,7570
123306,1.05,G,Ideal,VVS2,8341
123307,1.05,G,Ideal,VVS2,8257
123308,1.05,G,Ideal,VVS2,6681
123309,1.05,G,Ideal,VVS2,6959
123310,1.05,G,Ideal,VVS2,7942
123311,1.05,G,Ideal,VVS2,7370
123312,1.05,G,Ideal,VVS2,6602
123313,1.05,G,Ideal,VVS2,7136
123314,1.05,H,Astor Ideal,VVS2,8445
123315,1.05,H,Ideal,VVS2,6391
123316,1.05,H,Ideal,VVS2,6342
123317,1.05,H,Ideal,VVS2,6837
123318,1.05,H,Ideal,VVS2,7083
123319,1.05,H,Ideal,VVS2,7083
123320,1.05,H,Ideal,VVS2,6886
123321,1.05,H,Ideal,VVS2,6418
123322,1.05,H,Ideal,VVS2,6714
123323,1.05,H,Ideal,VVS2,6473
123324,1.05,H,Ideal,VVS2,6060
123325,1.05,H,Ideal,VVS2,6622
123326,1.05,H,Ideal,VVS2,6640
123327,1.05,H,Ideal,VVS2,6538
123328,1.05,H,Ideal,VVS2,6514
123329,1.05,H,Ideal,VVS2,6714
123330,1.05,H,Ideal,VVS2,6728
123331,1.05,H,Ideal,VVS2,7083
123332,1.05,H,Very Good,VVS2,5776
123333,1.05,H,Ideal,VVS2,7636
123334,1.05,I,Astor Ideal,VVS2,7013
123335,1.05,I,Ideal,VVS2,5457
123336,1.05,I,Ideal,VVS2,6060
123337,1.05,I,Ideal,VVS2,6382
123338,1.05,I,Ideal,VVS2,5743
123339,1.05,J,Astor Ideal,VVS2,6640
123340,1.05,J,Ideal,VVS2,4892
123341,1.05,J,Ideal,VVS2,5378
123342,1.05,J,Ideal,VVS2,5340
123343,1.05,J,Ideal,VVS2,5280
123344,1.05,K,Ideal,VVS2,4460
123345,1.05,K,Ideal,VVS2,4147
123346,1.05,K,Ideal,VVS2,4338
123347,1.05,K,Ideal,VVS2,4052
123348,1.06,D,Ideal,FL,14094
123349,1.06,D,Ideal,FL,15558
123350,1.06,E,Ideal,FL,12329
123351,1.06,E,Ideal,FL,12187
123352,1.06,E,Ideal,FL,10952
123353,1.06,D,Ideal,IF,14263
123354,1.06,D,Ideal,IF,12368
123355,1.06,D,Ideal,IF,10401
123356,1.06,D,Ideal,IF,11232
123357,1.06,D,Ideal,IF,11462
123358,1.06,D,Ideal,IF,14315
123359,1.06,E,Ideal,IF,11564
123360,1.06,F,Ideal,IF,8774
123361,1.06,F,Ideal,IF,8321
123362,1.06,F,Ideal,IF,10440
123363,1.06,F,Ideal,IF,10096
123364,1.06,G,Ideal,IF,8754
123365,1.06,G,Ideal,IF,7677
123366,1.06,G,Ideal,IF,8422
123367,1.06,G,Ideal,IF,8422
123368,1.06,G,Ideal,IF,8496
123369,1.06,G,Ideal,IF,8073
123370,1.06,G,Ideal,IF,8554
123371,1.06,G,Ideal,IF,7678
123372,1.06,H,Ideal,IF,7137
123373,1.06,H,Ideal,IF,6741
123374,1.06,H,Ideal,IF,7262
123375,1.06,H,Ideal,IF,6769
123376,1.06,I,Ideal,IF,6195
123377,1.06,I,Ideal,IF,6308
123378,1.06,I,Ideal,IF,6379
123379,1.06,J,Ideal,IF,4930
123380,1.06,J,Ideal,IF,5103
123381,1.06,J,Ideal,IF,5515
123382,1.06,K,Ideal,IF,4143
123383,1.06,K,Ideal,IF,5041
123384,1.06,K,Ideal,IF,5041
123385,1.06,D,Ideal,SI1,5549
123386,1.06,D,Ideal,SI1,8002
123387,1.06,D,Ideal,SI1,7688
123388,1.06,D,Ideal,SI1,6648
123389,1.06,D,Ideal,SI1,7479
123390,1.06,D,Ideal,SI1,5993
123391,1.06,D,Ideal,SI1,6210
123392,1.06,E,Ideal,SI1,7681
123393,1.06,E,Ideal,SI1,6346
123394,1.06,E,Ideal,SI1,6561
123395,1.06,E,Ideal,SI1,6413
123396,1.06,E,Ideal,SI1,5426
123397,1.06,E,Ideal,SI1,6270
123398,1.06,E,Ideal,SI1,5761
123399,1.06,E,Ideal,SI1,6058
123400,1.06,E,Very Good,SI1,6264
123401,1.06,F,Ideal,SI1,7643
123402,1.06,F,Ideal,SI1,6211
123403,1.06,F,Ideal,SI1,5916
123404,1.06,F,Ideal,SI1,5607
123405,1.06,F,Ideal,SI1,6538
123406,1.06,F,Ideal,SI1,6403
123407,1.06,F,Ideal,SI1,6342
123408,1.06,F,Ideal,SI1,6582
123409,1.06,F,Ideal,SI1,5556
123410,1.06,F,Ideal,SI1,7123
123411,1.06,F,Ideal,SI1,5306
123412,1.06,F,Ideal,SI1,7303
123413,1.06,G,Ideal,SI1,6483
123414,1.06,G,Ideal,SI1,6498
123415,1.06,G,Ideal,SI1,6481
123416,1.06,G,Ideal,SI1,6985
123417,1.06,G,Ideal,SI1,5730
123418,1.06,G,Ideal,SI1,5238
123419,1.06,G,Ideal,SI1,5819
123420,1.06,G,Ideal,SI1,6096
123421,1.06,G,Ideal,SI1,6188
123422,1.06,G,Ideal,SI1,6041
123423,1.06,G,Ideal,SI1,5722
123424,1.06,G,Ideal,SI1,6327
123425,1.06,G,Ideal,SI1,6465
123426,1.06,G,Ideal,SI1,6879
123427,1.06,G,Ideal,SI1,5238
123428,1.06,G,Ideal,SI1,6245
123429,1.06,G,Ideal,SI1,6426
123430,1.06,G,Ideal,SI1,6050
123431,1.06,G,Ideal,SI1,5555
123432,1.06,G,Ideal,SI1,5330
123433,1.06,G,Ideal,SI1,6188
123434,1.06,G,Ideal,SI1,6188
123435,1.06,G,Ideal,SI1,5585
123436,1.06,G,Very Good,SI1,6777
123437,1.06,G,Very Good,SI1,7107
123438,1.06,H,Ideal,SI1,6160
123439,1.06,H,Ideal,SI1,5873
123440,1.06,H,Ideal,SI1,5436
123441,1.06,H,Ideal,SI1,6237
123442,1.06,H,Ideal,SI1,5105
123443,1.06,H,Ideal,SI1,5670
123444,1.06,H,Ideal,SI1,5749
123445,1.06,H,Ideal,SI1,5347
123446,1.06,H,Ideal,SI1,5770
123447,1.06,H,Ideal,SI1,5665
123448,1.06,H,Ideal,SI1,5265
123449,1.06,I,Ideal,SI1,5804
123450,1.06,I,Ideal,SI1,5720
123451,1.06,I,Ideal,SI1,5723
123452,1.06,I,Ideal,SI1,6038
123453,1.06,I,Ideal,SI1,4690
123454,1.06,I,Ideal,SI1,6041
123455,1.06,J,Ideal,SI1,4778
123456,1.06,K,Good,SI1,5686
123457,1.06,K,Ideal,SI1,3487
123458,1.06,K,Ideal,SI1,3500
123459,1.06,K,Ideal,SI1,3674
123460,1.06,K,Very Good,SI1,3549
123461,1.06,D,Ideal,SI2,5304
123462,1.06,D,Ideal,SI2,5941
123463,1.06,E,Ideal,SI2,5879
123464,1.06,E,Ideal,SI2,6872
123465,1.06,E,Ideal,SI2,5296
123466,1.06,E,Ideal,SI2,5352
123467,1.06,F,Ideal,SI2,5017
123468,1.06,F,Ideal,SI2,5178
123469,1.06,F,Ideal,SI2,4935
123470,1.06,F,Ideal,SI2,5016
123471,1.06,G,Ideal,SI2,5006
123472,1.06,G,Ideal,SI2,5252
123473,1.06,G,Ideal,SI2,4437
123474,1.06,G,Ideal,SI2,4983
123475,1.06,G,Ideal,SI2,4979
123476,1.06,G,Ideal,SI2,4537
123477,1.06,G,Ideal,SI2,5213
123478,1.06,G,Ideal,SI2,5429
123479,1.06,G,Ideal,SI2,4492
123480,1.06,G,Ideal,SI2,4816
123481,1.06,G,Ideal,SI2,5018
123482,1.06,G,Ideal,SI2,4968
123483,1.06,G,Ideal,SI2,4399
123484,1.06,G,Very Good,SI2,4063
123485,1.06,G,Very Good,SI2,4550
123486,1.06,H,Ideal,SI2,5312
123487,1.06,H,Ideal,SI2,5188
123488,1.06,H,Ideal,SI2,3759
123489,1.06,H,Ideal,SI2,3973
123490,1.06,H,Ideal,SI2,4196
123491,1.06,H,Ideal,SI2,4395
123492,1.06,H,Ideal,SI2,4323
123493,1.06,I,Good,SI2,4013
123494,1.06,I,Ideal,SI2,4745
123495,1.06,I,Ideal,SI2,4847
123496,1.06,I,Ideal,SI2,4449
123497,1.06,I,Ideal,SI2,4355
123498,1.06,I,Ideal,SI2,4464
123499,1.06,I,Ideal,SI2,4529
123500,1.06,I,Ideal,SI2,4360
123501,1.06,J,Ideal,SI2,4390
123502,1.06,J,Ideal,SI2,3728
123503,1.06,J,Ideal,SI2,3577
123504,1.06,J,Ideal,SI2,4112
123505,1.06,J,Ideal,SI2,4003
123506,1.06,J,Very Good,SI2,3809
123507,1.06,K,Ideal,SI2,3292
123508,1.06,K,Very Good,SI2,3197
123509,1.06,D,Astor Ideal,VS1,11239
123510,1.06,D,Astor Ideal,VS1,11239
123511,1.06,D,Ideal,VS1,11513
123512,1.06,D,Ideal,VS1,9020
123513,1.06,D,Ideal,VS1,9305
123514,1.06,D,Ideal,VS1,7190
123515,1.06,D,Ideal,VS1,7639
123516,1.06,D,Ideal,VS1,7389
123517,1.06,D,Ideal,VS1,7070
123518,1.06,D,Ideal,VS1,9449
123519,1.06,D,Ideal,VS1,8164
123520,1.06,D,Ideal,VS1,8930
123521,1.06,D,Ideal,VS1,9422
123522,1.06,D,Ideal,VS1,7083
123523,1.06,E,Astor Ideal,VS1,10407
123524,1.06,E,Ideal,VS1,9226
123525,1.06,E,Ideal,VS1,6588
123526,1.06,E,Ideal,VS1,7266
123527,1.06,E,Ideal,VS1,8782
123528,1.06,E,Ideal,VS1,8520
123529,1.06,E,Ideal,VS1,6762
123530,1.06,E,Ideal,VS1,8519
123531,1.06,E,Ideal,VS1,9221
123532,1.06,E,Ideal,VS1,7608
123533,1.06,E,Ideal,VS1,9307
123534,1.06,E,Ideal,VS1,8913
123535,1.06,E,Ideal,VS1,6759
123536,1.06,F,Ideal,VS1,11233
123537,1.06,F,Ideal,VS1,8644
123538,1.06,F,Ideal,VS1,9204
123539,1.06,F,Ideal,VS1,6636
123540,1.06,F,Ideal,VS1,8161
123541,1.06,F,Ideal,VS1,8418
123542,1.06,F,Ideal,VS1,8658
123543,1.06,F,Ideal,VS1,8590
123544,1.06,F,Ideal,VS1,8537
123545,1.06,F,Ideal,VS1,8467
123546,1.06,F,Ideal,VS1,8406
123547,1.06,F,Ideal,VS1,7768
123548,1.06,G,Ideal,VS1,8098
123549,1.06,G,Ideal,VS1,7739
123550,1.06,G,Ideal,VS1,7412
123551,1.06,G,Ideal,VS1,7194
123552,1.06,G,Ideal,VS1,7466
123553,1.06,G,Ideal,VS1,6298
123554,1.06,G,Ideal,VS1,7194
123555,1.06,G,Ideal,VS1,7230
123556,1.06,G,Ideal,VS1,7415
123557,1.06,G,Ideal,VS1,7230
123558,1.06,G,Ideal,VS1,7351
123559,1.06,G,Ideal,VS1,7412
123560,1.06,G,Ideal,VS1,7684
123561,1.06,G,Ideal,VS1,7796
123562,1.06,G,Ideal,VS1,7521
123563,1.06,G,Ideal,VS1,7575
123564,1.06,G,Ideal,VS1,7324
123565,1.06,G,Ideal,VS1,7412
123566,1.06,G,Ideal,VS1,6938
123567,1.06,G,Ideal,VS1,7351
123568,1.06,G,Ideal,VS1,6564
123569,1.06,G,Ideal,VS1,7739
123570,1.06,G,Ideal,VS1,7575
123571,1.06,G,Ideal,VS1,6694
123572,1.06,G,Ideal,VS1,7346
123573,1.06,G,Ideal,VS1,7230
123574,1.06,G,Ideal,VS1,7194
123575,1.06,H,Ideal,VS1,7521
123576,1.06,H,Ideal,VS1,6903
123577,1.06,H,Ideal,VS1,7073
123578,1.06,H,Ideal,VS1,7751
123579,1.06,H,Ideal,VS1,6976
123580,1.06,H,Ideal,VS1,7266
123581,1.06,H,Ideal,VS1,7266
123582,1.06,H,Ideal,VS1,5565
123583,1.06,H,Ideal,VS1,6456
123584,1.06,H,Ideal,VS1,6507
123585,1.06,H,Ideal,VS1,6966
123586,1.06,H,Ideal,VS1,7266
123587,1.06,H,Ideal,VS1,6575
123588,1.06,H,Ideal,VS1,6976
123589,1.06,H,Ideal,VS1,6311
123590,1.06,H,Ideal,VS1,6169
123591,1.06,H,Ideal,VS1,6588
123592,1.06,H,Ideal,VS1,7363
123593,1.06,H,Ideal,VS1,6443
123594,1.06,H,Ideal,VS1,6540
123595,1.06,H,Ideal,VS1,6308
123596,1.06,I,Astor Ideal,VS1,6828
123597,1.06,I,Ideal,VS1,6022
123598,1.06,I,Ideal,VS1,5943
123599,1.06,I,Ideal,VS1,8145
123600,1.06,I,Ideal,VS1,6339
123601,1.06,I,Very Good,VS1,5640
123602,1.06,J,Very Good,VS1,4701
123603,1.06,J,Ideal,VS1,4231
123604,1.06,J,Ideal,VS1,4768
123605,1.06,J,Ideal,VS1,5097
123606,1.06,J,Ideal,VS1,4993
123607,1.06,J,Ideal,VS1,4915
123608,1.06,K,Ideal,VS1,4071
123609,1.06,D,Ideal,VS2,9474
123610,1.06,D,Ideal,VS2,8662
123611,1.06,D,Ideal,VS2,7918
123612,1.06,D,Ideal,VS2,7918
